Date,Bonds Yield Close,BAA Yield Close,Month end,30 years yahoo,Bond price,DJA,BAA 20+ price,Effective FED rate
12/28/1897,3.35,,0,0,105.3731343,49.34,,
12/29/1897,3.35,,0,0,105.3731343,49.33,,
12/30/1897,3.35,,0,0,105.3731343,49.21,,
12/31/1897,3.35,,0,0,105.3731343,49.41,,
01/03/1898,3.35,,1,0,105.3731343,49.31,,
01/04/1898,3.3492,,0,0,105.3983041,48.91,,
01/05/1898,3.3484,,0,0,105.4234858,49.53,,
01/06/1898,3.3476,,0,0,105.4486797,50.18,,
01/07/1898,3.3468,,0,0,105.4738855,50.67,,
01/08/1898,3.346,,0,0,105.4991034,50.62,,
01/10/1898,3.3452,,0,0,105.5243334,50.53,,
01/11/1898,3.3444,,0,0,105.5495754,50.33,,
01/12/1898,3.3436,,0,0,105.5748295,50.19,,
01/13/1898,3.3428,,0,0,105.6000957,49.85,,
01/14/1898,3.342,,0,0,105.625374,49.63,,
01/15/1898,3.3412,,0,0,105.6506644,49.15,,
01/17/1898,3.3404,,0,0,105.675967,49.36,,
01/18/1898,3.3396,,0,0,105.7012816,48.81,,
01/19/1898,3.3388,,0,0,105.7266084,49.28,,
01/20/1898,3.338,,0,0,105.7519473,49.06,,
01/21/1898,3.3372,,0,0,105.7772983,48.92,,
01/22/1898,3.3364,,0,0,105.8026616,48.88,,
01/24/1898,3.3356,,0,0,105.8280369,48,,
01/25/1898,3.3348,,0,0,105.8534245,48.66,,
01/26/1898,3.334,,0,0,105.8788242,49.53,,
01/27/1898,3.3332,,0,0,105.9042362,49.78,,
01/28/1898,3.3324,,0,0,105.9296603,49.32,,
01/29/1898,3.3316,,0,0,105.9550967,49.56,,
01/31/1898,3.3308,,0,0,105.9805452,50.01,,
02/01/1898,3.33,,1,0,106.006006,49.76,,
02/02/1898,3.329090909,,0,0,106.0349536,49.54,,
02/03/1898,3.328181818,,0,0,106.063917,49.54,,
02/04/1898,3.327272727,,0,0,106.0928962,49.82,,
02/05/1898,3.326363636,,0,0,106.1218912,50.23,,
02/07/1898,3.325454545,,0,0,106.1509021,50.11,,
02/08/1898,3.324545455,,0,0,106.1799289,49.62,,
02/09/1898,3.323636364,,0,0,106.2089716,49.86,,
02/10/1898,3.322727273,,0,0,106.2380301,50.16,,
02/11/1898,3.321818182,,0,0,106.2671045,50.14,,
02/14/1898,3.320909091,,0,0,106.2961949,49.49,,
02/15/1898,3.32,,0,0,106.3253012,50.04,,
02/16/1898,3.319090909,,0,0,106.3544234,48.97,,
02/17/1898,3.318181818,,0,0,106.3835616,49.2,,
02/18/1898,3.317272727,,0,0,106.4127158,48.59,,
02/19/1898,3.316363636,,0,0,106.441886,47.79,,
02/21/1898,3.315454545,,0,0,106.4710721,47.11,,
02/23/1898,3.314545455,,0,0,106.5002743,46.16,,
02/24/1898,3.313636364,,0,0,106.5294925,44.67,,
02/25/1898,3.312727273,,0,0,106.5587267,45.31,,
02/26/1898,3.311818182,,0,0,106.5879769,45.17,,
02/28/1898,3.310909091,,0,0,106.6172433,46.17,,
03/01/1898,3.31,,1,0,106.6465257,47.47,,
03/02/1898,3.309259259,,0,0,106.6703973,46.58,,
03/03/1898,3.308518519,,0,0,106.6942796,46.55,,
03/04/1898,3.307777778,,0,0,106.7181727,46.16,,
03/05/1898,3.307037037,,0,0,106.7420764,45.73,,
03/07/1898,3.306296296,,0,0,106.7659908,44.86,,
03/08/1898,3.305555556,,0,0,106.789916,45.3,,
03/09/1898,3.304814815,,0,0,106.8138518,45.51,,
03/10/1898,3.304074074,,0,0,106.8377985,45.38,,
03/11/1898,3.303333333,,0,0,106.8617558,44.44,,
03/12/1898,3.302592593,,0,0,106.8857239,43.29,,
03/14/1898,3.301851852,,0,0,106.9097027,44.73,,
03/15/1898,3.301111111,,0,0,106.9336924,44.41,,
03/16/1898,3.30037037,,0,0,106.9576927,45.53,,
03/17/1898,3.29962963,,0,0,106.9817039,44.55,,
03/18/1898,3.298888889,,0,0,107.0057258,44.86,,
03/19/1898,3.298148148,,0,0,107.0297586,44.84,,
03/21/1898,3.297407407,,0,0,107.0538021,44.5,,
03/22/1898,3.296666667,,0,0,107.0778564,43.45,,
03/23/1898,3.295925926,,0,0,107.1019216,43.22,,
03/24/1898,3.295185185,,0,0,107.1259975,42.73,,
03/25/1898,3.294444444,,0,0,107.1500843,42,,
03/26/1898,3.293703704,,0,0,107.1741819,42.95,,
03/28/1898,3.292962963,,0,0,107.1982904,45.34,,
03/29/1898,3.292222222,,0,0,107.2224097,44.49,,
03/30/1898,3.291481481,,0,0,107.2465399,46.15,,
03/31/1898,3.290740741,,0,0,107.2706809,45.42,,
04/01/1898,3.29,,1,0,107.2948328,44.14,,
04/02/1898,3.289230769,,0,0,107.3199252,44.6,,
04/04/1898,3.288461538,,0,0,107.3450292,45.58,,
04/05/1898,3.287692308,,0,0,107.3701451,45.06,,
04/06/1898,3.286923077,,0,0,107.3952726,46.02,,
04/07/1898,3.286153846,,0,0,107.420412,45.98,,
04/08/1898,3.285384615,,0,0,107.4455631,45.48,,
04/09/1898,3.284615385,,0,0,107.470726,45.54,,
04/11/1898,3.283846154,,0,0,107.4959007,45.95,,
04/12/1898,3.283076923,,0,0,107.5210872,46.32,,
04/13/1898,3.282307692,,0,0,107.5462854,45.19,,
04/14/1898,3.281538462,,0,0,107.5714955,46.06,,
04/15/1898,3.280769231,,0,0,107.5967175,45.37,,
04/16/1898,3.28,,0,0,107.6219512,44.53,,
04/18/1898,3.279230769,,0,0,107.6471968,44.92,,
04/19/1898,3.278461538,,0,0,107.6724542,44.48,,
04/20/1898,3.277692308,,0,0,107.6977235,44.56,,
04/21/1898,3.276923077,,0,0,107.7230047,43.27,,
04/22/1898,3.276153846,,0,0,107.7482977,43.87,,
04/23/1898,3.275384615,,0,0,107.7736026,44.55,,
04/25/1898,3.274615385,,0,0,107.7989194,44.02,,
04/26/1898,3.273846154,,0,0,107.8242481,44.36,,
04/27/1898,3.273076923,,0,0,107.8495887,44.4,,
04/28/1898,3.272307692,,0,0,107.8749412,45.01,,
04/29/1898,3.271538462,,0,0,107.9003057,45.75,,
04/30/1898,3.270769231,,0,0,107.925682,46,,
05/02/1898,3.27,,1,0,107.9510703,48.6,,
05/03/1898,3.269166667,,0,0,107.9785878,48.3,,
05/05/1898,3.268333333,,0,0,108.0061193,49.43,,
05/06/1898,3.2675,,0,0,108.0336649,49.16,,
05/07/1898,3.266666667,,0,0,108.0612245,50.4,,
05/09/1898,3.265833333,,0,0,108.0887982,51.05,,
05/10/1898,3.265,,0,0,108.1163859,50.46,,
05/11/1898,3.264166667,,0,0,108.1439877,51.63,,
05/12/1898,3.263333333,,0,0,108.1716037,51.09,,
05/13/1898,3.2625,,0,0,108.1992337,50.82,,
05/14/1898,3.261666667,,0,0,108.2268779,50.68,,
05/16/1898,3.260833333,,0,0,108.2545362,50.33,,
05/17/1898,3.26,,0,0,108.2822086,51.26,,
05/18/1898,3.259166667,,0,0,108.3098952,50.55,,
05/19/1898,3.258333333,,0,0,108.3375959,51.04,,
05/20/1898,3.2575,,0,0,108.3653108,50.74,,
05/21/1898,3.256666667,,0,0,108.3930399,51.4,,
05/23/1898,3.255833333,,0,0,108.4207832,51.73,,
05/24/1898,3.255,,0,0,108.4485407,52.29,,
05/25/1898,3.254166667,,0,0,108.4763124,51.87,,
05/26/1898,3.253333333,,0,0,108.5040984,51.9,,
05/27/1898,3.2525,,0,0,108.5318985,52.08,,
05/28/1898,3.251666667,,0,0,108.559713,52.14,,
05/31/1898,3.250833333,,0,0,108.5875417,52.74,,
06/01/1898,3.25,,1,0,108.6153846,52.87,,
06/02/1898,3.249230769,,0,0,108.6410985,53.36,,
06/03/1898,3.248461538,,0,0,108.6668245,52.77,,
06/04/1898,3.247692308,,0,0,108.6925628,53.13,,
06/06/1898,3.246923077,,0,0,108.7183132,53.33,,
06/07/1898,3.246153846,,0,0,108.7440758,53.3,,
06/08/1898,3.245384615,,0,0,108.7698507,53.15,,
06/09/1898,3.244615385,,0,0,108.7956377,53.12,,
06/10/1898,3.243846154,,0,0,108.821437,53.71,,
06/11/1898,3.243076923,,0,0,108.8472486,53.26,,
06/13/1898,3.242307692,,0,0,108.8730724,52.61,,
06/14/1898,3.241538462,,0,0,108.8989084,52.2,,
06/15/1898,3.240769231,,0,0,108.9247567,50.87,,
06/16/1898,3.24,,0,0,108.9506173,51.77,,
06/17/1898,3.239230769,,0,0,108.9764901,52.13,,
06/18/1898,3.238461538,,0,0,109.0023753,51.53,,
06/20/1898,3.237692308,,0,0,109.0282727,51.9,,
06/21/1898,3.236923077,,0,0,109.0541825,51.73,,
06/22/1898,3.236153846,,0,0,109.0801046,51.38,,
06/23/1898,3.235384615,,0,0,109.106039,51.74,,
06/24/1898,3.234615385,,0,0,109.1319857,52.01,,
06/25/1898,3.233846154,,0,0,109.1579448,52.36,,
06/27/1898,3.233076923,,0,0,109.1839163,52.66,,
06/28/1898,3.232307692,,0,0,109.2099,52.44,,
06/29/1898,3.231538462,,0,0,109.2358962,52.79,,
06/30/1898,3.230769231,,0,0,109.2619048,52.62,,
07/01/1898,3.23,,1,0,109.2879257,53,,
07/05/1898,3.22875,,0,0,109.3302362,52.99,,
07/06/1898,3.2275,,0,0,109.3725794,52.78,,
07/07/1898,3.22625,,0,0,109.4149554,53.09,,
07/08/1898,3.225,,0,0,109.4573643,53.25,,
07/09/1898,3.22375,,0,0,109.4998061,53.48,,
07/11/1898,3.2225,,0,0,109.5422808,53.35,,
07/12/1898,3.22125,,0,0,109.5847885,53.16,,
07/13/1898,3.22,,0,0,109.6273292,52.61,,
07/14/1898,3.21875,,0,0,109.6699029,53.15,,
07/15/1898,3.2175,,0,0,109.7125097,52.53,,
07/16/1898,3.21625,,0,0,109.7551496,52.37,,
07/18/1898,3.215,,0,0,109.7978227,52.27,,
07/19/1898,3.21375,,0,0,109.840529,52.32,,
07/20/1898,3.2125,,0,0,109.8832685,52.64,,
07/21/1898,3.21125,,0,0,109.9260413,53.13,,
07/22/1898,3.21,,0,0,109.9688474,53.01,,
07/23/1898,3.20875,,0,0,110.0116868,53.21,,
07/25/1898,3.2075,,0,0,110.0545596,53.67,,
07/26/1898,3.20625,,0,0,110.0974659,54.17,,
07/27/1898,3.205,,0,0,110.1404056,53.78,,
07/28/1898,3.20375,,0,0,110.1833789,53.85,,
07/29/1898,3.2025,,0,0,110.2263856,54.02,,
07/30/1898,3.20125,,0,0,110.269426,54.2,,
08/01/1898,3.2,,1,0,110.3125,54.6,,
08/02/1898,3.199230769,,0,0,110.3390238,55.26,,
08/03/1898,3.198461538,,0,0,110.3655604,55.46,,
08/04/1898,3.197692308,,0,0,110.3921097,55.26,,
08/05/1898,3.196923077,,0,0,110.4186718,55.85,,
08/06/1898,3.196153846,,0,0,110.4452467,55.93,,
08/08/1898,3.195384615,,0,0,110.4718344,56.31,,
08/09/1898,3.194615385,,0,0,110.4984349,56.3,,
08/10/1898,3.193846154,,0,0,110.5250482,56.61,,
08/11/1898,3.193076923,,0,0,110.5516743,56.55,,
08/12/1898,3.192307692,,0,0,110.5783133,56.21,,
08/13/1898,3.191538462,,0,0,110.6049651,56.83,,
08/15/1898,3.190769231,,0,0,110.6316297,57.5,,
08/16/1898,3.19,,0,0,110.6583072,58.45,,
08/17/1898,3.189230769,,0,0,110.6849976,58.89,,
08/18/1898,3.188461538,,0,0,110.7117008,58.08,,
08/19/1898,3.187692308,,0,0,110.738417,59.09,,
08/22/1898,3.186923077,,0,0,110.765146,59.39,,
08/23/1898,3.186153846,,0,0,110.791888,59.63,,
08/24/1898,3.185384615,,0,0,110.8186428,59.72,,
08/25/1898,3.184615385,,0,0,110.8454106,60.52,,
08/26/1898,3.183846154,,0,0,110.8721914,60.97,,
08/27/1898,3.183076923,,0,0,110.898985,60.68,,
08/29/1898,3.182307692,,0,0,110.9257916,59.57,,
08/30/1898,3.181538462,,0,0,110.9526112,59.92,,
08/31/1898,3.180769231,,0,0,110.9794438,60.35,,
09/01/1898,3.18,,1,0,111.0062893,60.5,,
09/02/1898,3.179166667,,0,0,111.0353866,60.38,,
09/06/1898,3.178333333,,0,0,111.0644992,60.16,,
09/07/1898,3.1775,,0,0,111.0936271,58.92,,
09/08/1898,3.176666667,,0,0,111.1227702,58.54,,
09/09/1898,3.175833333,,0,0,111.1519286,57.77,,
09/10/1898,3.175,,0,0,111.1811024,58.38,,
09/12/1898,3.174166667,,0,0,111.2102914,58.08,,
09/13/1898,3.173333333,,0,0,111.2394958,57.55,,
09/14/1898,3.1725,,0,0,111.2687155,57.42,,
09/15/1898,3.171666667,,0,0,111.2979506,58.38,,
09/16/1898,3.170833333,,0,0,111.3272011,58.04,,
09/17/1898,3.17,,0,0,111.3564669,58.16,,
09/19/1898,3.169166667,,0,0,111.3857481,57.61,,
09/20/1898,3.168333333,,0,0,111.4150447,57.23,,
09/21/1898,3.1675,,0,0,111.4443567,58.33,,
09/22/1898,3.166666667,,0,0,111.4736842,57.73,,
09/23/1898,3.165833333,,0,0,111.5030271,57.63,,
09/24/1898,3.165,,0,0,111.5323855,57.53,,
09/26/1898,3.164166667,,0,0,111.5617593,56.55,,
09/27/1898,3.163333333,,0,0,111.5911486,55.22,,
09/28/1898,3.1625,,0,0,111.6205534,54.52,,
09/29/1898,3.161666667,,0,0,111.6499736,54.88,,
09/30/1898,3.160833333,,0,0,111.6794094,53.44,,
10/01/1898,3.16,,1,0,111.7088608,52.52,,
10/03/1898,3.159230769,,0,0,111.7360604,53.62,,
10/04/1898,3.158461538,,0,0,111.7632733,53.8,,
10/05/1898,3.157692308,,0,0,111.7904994,53.76,,
10/06/1898,3.156923077,,0,0,111.8177388,53.36,,
10/07/1898,3.156153846,,0,0,111.8449915,53.08,,
10/08/1898,3.155384615,,0,0,111.8722574,53.27,,
10/10/1898,3.154615385,,0,0,111.8995367,52.51,,
10/11/1898,3.153846154,,0,0,111.9268293,51.85,,
10/12/1898,3.153076923,,0,0,111.9541352,51.81,,
10/13/1898,3.152307692,,0,0,111.9814544,52.87,,
10/14/1898,3.151538462,,0,0,112.0087869,52.28,,
10/15/1898,3.150769231,,0,0,112.0361328,51.9,,
10/17/1898,3.15,,0,0,112.0634921,52.18,,
10/18/1898,3.149230769,,0,0,112.0908647,51.76,,
10/19/1898,3.148461538,,0,0,112.1182507,51.56,,
10/20/1898,3.147692308,,0,0,112.14565,51.8,,
10/21/1898,3.146923077,,0,0,112.1730628,52.21,,
10/22/1898,3.146153846,,0,0,112.200489,53.01,,
10/24/1898,3.145384615,,0,0,112.2279286,52.85,,
10/25/1898,3.144615385,,0,0,112.2553816,53.64,,
10/26/1898,3.143846154,,0,0,112.2828481,54.23,,
10/27/1898,3.143076923,,0,0,112.3103279,54.24,,
10/28/1898,3.142307692,,0,0,112.3378213,54.89,,
10/29/1898,3.141538462,,0,0,112.3653281,54.75,,
10/31/1898,3.140769231,,0,0,112.3928484,55.43,,
11/01/1898,3.14,,1,0,112.4203822,54.94,,
11/02/1898,3.139166667,,0,0,112.4502256,54.51,,
11/03/1898,3.138333333,,0,0,112.480085,54.95,,
11/04/1898,3.1375,,0,0,112.5099602,54.75,,
11/05/1898,3.136666667,,0,0,112.5398512,54.93,,
11/07/1898,3.135833333,,0,0,112.5697582,55.57,,
11/09/1898,3.135,,0,0,112.599681,55.3,,
11/10/1898,3.134166667,,0,0,112.6296198,56.02,,
11/11/1898,3.133333333,,0,0,112.6595745,56.4,,
11/12/1898,3.1325,,0,0,112.6895451,57.14,,
11/14/1898,3.131666667,,0,0,112.7195317,57.08,,
11/15/1898,3.130833333,,0,0,112.7495342,56.9,,
11/16/1898,3.13,,0,0,112.7795527,56.77,,
11/17/1898,3.129166667,,0,0,112.8095872,56.79,,
11/18/1898,3.128333333,,0,0,112.8396377,56.58,,
11/19/1898,3.1275,,0,0,112.8697042,56.82,,
11/21/1898,3.126666667,,0,0,112.8997868,56.75,,
11/22/1898,3.125833333,,0,0,112.9298854,56.97,,
11/23/1898,3.125,,0,0,112.96,56.71,,
11/25/1898,3.124166667,,0,0,112.9901307,56.27,,
11/26/1898,3.123333333,,0,0,113.0202775,56.5,,
11/28/1898,3.1225,,0,0,113.0504404,56.79,,
11/29/1898,3.121666667,,0,0,113.0806193,56.89,,
11/30/1898,3.120833333,,0,0,113.1108144,57.2,,
12/01/1898,3.12,,1,0,113.1410256,58.16,,
12/02/1898,3.119166667,,0,0,113.171253,58.14,,
12/03/1898,3.118333333,,0,0,113.2014965,58.45,,
12/05/1898,3.1175,,0,0,113.2317562,58.3,,
12/06/1898,3.116666667,,0,0,113.2620321,58.3,,
12/07/1898,3.115833333,,0,0,113.2923242,58.52,,
12/08/1898,3.115,,0,0,113.3226324,59.04,,
12/09/1898,3.114166667,,0,0,113.3529569,59.75,,
12/10/1898,3.113333333,,0,0,113.3832976,60.11,,
12/12/1898,3.1125,,0,0,113.4136546,60.28,,
12/13/1898,3.111666667,,0,0,113.4440279,59.53,,
12/14/1898,3.110833333,,0,0,113.4744174,59.38,,
12/15/1898,3.11,,0,0,113.5048232,58.97,,
12/16/1898,3.109166667,,0,0,113.5352452,58.81,,
12/17/1898,3.108333333,,0,0,113.5656836,58.74,,
12/19/1898,3.1075,,0,0,113.5961384,58.78,,
12/20/1898,3.106666667,,0,0,113.6266094,59.11,,
12/21/1898,3.105833333,,0,0,113.6570969,59.19,,
12/22/1898,3.105,,0,0,113.6876006,59.43,,
12/23/1898,3.104166667,,0,0,113.7181208,60.09,,
12/27/1898,3.103333333,,0,0,113.7486574,60.42,,
12/28/1898,3.1025,,0,0,113.7792103,59,,
12/29/1898,3.101666667,,0,0,113.8097797,60.16,,
12/30/1898,3.100833333,,0,0,113.8403655,60.52,,
01/03/1899,3.1,,1,0,113.8709677,60.41,,
01/04/1899,3.1,,0,0,113.8709677,60.69,,
01/05/1899,3.1,,0,0,113.8709677,60.91,,
01/06/1899,3.1,,0,0,113.8709677,60.86,,
01/07/1899,3.1,,0,0,113.8709677,61.35,,
01/09/1899,3.1,,0,0,113.8709677,61.98,,
01/10/1899,3.1,,0,0,113.8709677,61.45,,
01/11/1899,3.1,,0,0,113.8709677,61.31,,
01/12/1899,3.1,,0,0,113.8709677,61.23,,
01/13/1899,3.1,,0,0,113.8709677,61.71,,
01/14/1899,3.1,,0,0,113.8709677,61.43,,
01/16/1899,3.1,,0,0,113.8709677,61.28,,
01/17/1899,3.1,,0,0,113.8709677,61.41,,
01/18/1899,3.1,,0,0,113.8709677,61.93,,
01/19/1899,3.1,,0,0,113.8709677,62.3,,
01/20/1899,3.1,,0,0,113.8709677,62.4,,
01/21/1899,3.1,,0,0,113.8709677,62.18,,
01/23/1899,3.1,,0,0,113.8709677,62.37,,
01/24/1899,3.1,,0,0,113.8709677,61.8,,
01/25/1899,3.1,,0,0,113.8709677,63.05,,
01/26/1899,3.1,,0,0,113.8709677,63.83,,
01/27/1899,3.1,,0,0,113.8709677,64.64,,
01/28/1899,3.1,,0,0,113.8709677,64.87,,
01/30/1899,3.1,,0,0,113.8709677,65.02,,
01/31/1899,3.1,,0,0,113.8709677,64.35,,
02/01/1899,3.1,,1,0,113.8709677,64.44,,
02/02/1899,3.10047619,,0,0,113.8534787,63.93,,
02/03/1899,3.100952381,,0,0,113.8359951,63.61,,
02/04/1899,3.101428571,,0,0,113.8185168,63.39,,
02/06/1899,3.101904762,,0,0,113.8010439,63.05,,
02/07/1899,3.102380952,,0,0,113.7835764,61.95,,
02/08/1899,3.102857143,,0,0,113.7661142,62.23,,
02/09/1899,3.103333333,,0,0,113.7486574,62.1,,
02/10/1899,3.103809524,,0,0,113.7312059,62.11,,
02/14/1899,3.104285714,,0,0,113.7137598,62.55,,
02/15/1899,3.104761905,,0,0,113.696319,62.5,,
02/16/1899,3.105238095,,0,0,113.6788836,62.7,,
02/17/1899,3.105714286,,0,0,113.6614535,63.13,,
02/18/1899,3.106190476,,0,0,113.6440288,64.76,,
02/20/1899,3.106666667,,0,0,113.6266094,66.76,,
02/21/1899,3.107142857,,0,0,113.6091954,66.89,,
02/23/1899,3.107619048,,0,0,113.5917867,67.32,,
02/24/1899,3.108095238,,0,0,113.5743833,67.35,,
02/25/1899,3.108571429,,0,0,113.5569853,67.52,,
02/27/1899,3.109047619,,0,0,113.5395926,66.98,,
02/28/1899,3.10952381,,0,0,113.5222052,66.78,,
03/01/1899,3.11,,1,0,113.5048232,66.64,,
03/02/1899,3.11,,0,0,113.5048232,65.9,,
03/03/1899,3.11,,0,0,113.5048232,67.02,,
03/04/1899,3.11,,0,0,113.5048232,66.73,,
03/06/1899,3.11,,0,0,113.5048232,65.95,,
03/07/1899,3.11,,0,0,113.5048232,66.4,,
03/08/1899,3.11,,0,0,113.5048232,67.29,,
03/09/1899,3.11,,0,0,113.5048232,67.66,,
03/10/1899,3.11,,0,0,113.5048232,68.14,,
03/11/1899,3.11,,0,0,113.5048232,68.16,,
03/13/1899,3.11,,0,0,113.5048232,68.89,,
03/14/1899,3.11,,0,0,113.5048232,68.98,,
03/15/1899,3.11,,0,0,113.5048232,68.9,,
03/16/1899,3.11,,0,0,113.5048232,70.71,,
03/17/1899,3.11,,0,0,113.5048232,71.26,,
03/18/1899,3.11,,0,0,113.5048232,72.02,,
03/20/1899,3.11,,0,0,113.5048232,71.19,,
03/21/1899,3.11,,0,0,113.5048232,71.28,,
03/22/1899,3.11,,0,0,113.5048232,71.83,,
03/23/1899,3.11,,0,0,113.5048232,71.56,,
03/24/1899,3.11,,0,0,113.5048232,71.98,,
03/25/1899,3.11,,0,0,113.5048232,72.4,,
03/27/1899,3.11,,0,0,113.5048232,73.73,,
03/28/1899,3.11,,0,0,113.5048232,74.7,,
03/29/1899,3.11,,0,0,113.5048232,74.17,,
03/30/1899,3.11,,0,0,113.5048232,74.33,,
04/01/1899,3.11,,1,0,113.5048232,75.15,,
04/03/1899,3.1104,,0,0,113.4902263,76.02,,
04/04/1899,3.1108,,0,0,113.4756333,76.04,,
04/05/1899,3.1112,,0,0,113.461044,75.87,,
04/06/1899,3.1116,,0,0,113.4464584,74.17,,
04/07/1899,3.112,,0,0,113.4318766,73.08,,
04/08/1899,3.1124,,0,0,113.4172985,73.14,,
04/10/1899,3.1128,,0,0,113.4027242,72.6,,
04/11/1899,3.1132,,0,0,113.3881537,74.49,,
04/12/1899,3.1136,,0,0,113.3735868,75.1,,
04/13/1899,3.114,,0,0,113.3590238,75.33,,
04/14/1899,3.1144,,0,0,113.3444644,76.04,,
04/15/1899,3.1148,,0,0,113.3299088,76.3,,
04/17/1899,3.1152,,0,0,113.315357,75.96,,
04/18/1899,3.1156,,0,0,113.3008088,76.36,,
04/19/1899,3.116,,0,0,113.2862644,76.29,,
04/20/1899,3.1164,,0,0,113.2717238,76.05,,
04/21/1899,3.1168,,0,0,113.2571869,76.71,,
04/22/1899,3.1172,,0,0,113.2426537,77.01,,
04/24/1899,3.1176,,0,0,113.2281242,76.53,,
04/25/1899,3.118,,0,0,113.2135985,77.28,,
04/26/1899,3.1184,,0,0,113.1990764,77.14,,
04/27/1899,3.1188,,0,0,113.1845582,77.03,,
04/28/1899,3.1192,,0,0,113.1700436,77.1,,
04/29/1899,3.1196,,0,0,113.1555328,76.71,,
05/01/1899,3.12,,1,0,113.1410256,74.59,,
05/02/1899,3.12,,0,0,113.1410256,76.04,,
05/03/1899,3.12,,0,0,113.1410256,76,,
05/04/1899,3.12,,0,0,113.1410256,75.39,,
05/05/1899,3.12,,0,0,113.1410256,74.48,,
05/06/1899,3.12,,0,0,113.1410256,73.83,,
05/08/1899,3.12,,0,0,113.1410256,72.18,,
05/09/1899,3.12,,0,0,113.1410256,69.98,,
05/10/1899,3.12,,0,0,113.1410256,72.47,,
05/11/1899,3.12,,0,0,113.1410256,71.88,,
05/12/1899,3.12,,0,0,113.1410256,72.18,,
05/13/1899,3.12,,0,0,113.1410256,69.36,,
05/15/1899,3.12,,0,0,113.1410256,69.77,,
05/16/1899,3.12,,0,0,113.1410256,70.96,,
05/17/1899,3.12,,0,0,113.1410256,72.75,,
05/18/1899,3.12,,0,0,113.1410256,71.84,,
05/19/1899,3.12,,0,0,113.1410256,71.81,,
05/20/1899,3.12,,0,0,113.1410256,71.77,,
05/22/1899,3.12,,0,0,113.1410256,71.71,,
05/23/1899,3.12,,0,0,113.1410256,71.01,,
05/24/1899,3.12,,0,0,113.1410256,70.27,,
05/25/1899,3.12,,0,0,113.1410256,70.76,,
05/26/1899,3.12,,0,0,113.1410256,70.29,,
05/27/1899,3.12,,0,0,113.1410256,69.51,,
05/31/1899,3.12,,0,0,113.1410256,67.51,,
06/01/1899,3.12,,1,0,113.1410256,68.4,,
06/02/1899,3.120384615,,0,0,113.12708,70.11,,
06/03/1899,3.120769231,,0,0,113.1131378,70.13,,
06/05/1899,3.121153846,,0,0,113.099199,69.73,,
06/06/1899,3.121538462,,0,0,113.0852637,70.09,,
06/07/1899,3.121923077,,0,0,113.0713318,70.71,,
06/08/1899,3.122307692,,0,0,113.0574033,71.03,,
06/09/1899,3.122692308,,0,0,113.0434783,72.29,,
06/10/1899,3.123076923,,0,0,113.0295567,72.42,,
06/12/1899,3.123461538,,0,0,113.0156385,73.08,,
06/13/1899,3.123846154,,0,0,113.0017237,71.88,,
06/14/1899,3.124230769,,0,0,112.9878124,71.92,,
06/15/1899,3.124615385,,0,0,112.9739045,71.71,,
06/16/1899,3.125,,0,0,112.96,71.62,,
06/17/1899,3.125384615,,0,0,112.9460989,71.3,,
06/19/1899,3.125769231,,0,0,112.9322013,70.43,,
06/20/1899,3.126153846,,0,0,112.9183071,70.3,,
06/21/1899,3.126538462,,0,0,112.9044163,69.39,,
06/22/1899,3.126923077,,0,0,112.8905289,68.84,,
06/23/1899,3.127307692,,0,0,112.8766449,69.82,,
06/24/1899,3.127692308,,0,0,112.8627644,69.96,,
06/26/1899,3.128076923,,0,0,112.8488872,69.85,,
06/27/1899,3.128461538,,0,0,112.8350135,70.44,,
06/28/1899,3.128846154,,0,0,112.8211432,70.54,,
06/29/1899,3.129230769,,0,0,112.8072763,70.18,,
06/30/1899,3.129615385,,0,0,112.7934128,70.38,,
07/01/1899,3.13,,1,0,112.7795527,70.67,,
07/05/1899,3.13,,0,0,112.7795527,71.48,,
07/06/1899,3.13,,0,0,112.7795527,71.92,,
07/07/1899,3.13,,0,0,112.7795527,72.15,,
07/08/1899,3.13,,0,0,112.7795527,71.69,,
07/10/1899,3.13,,0,0,112.7795527,70.55,,
07/11/1899,3.13,,0,0,112.7795527,71.35,,
07/12/1899,3.13,,0,0,112.7795527,71.55,,
07/13/1899,3.13,,0,0,112.7795527,71.67,,
07/14/1899,3.13,,0,0,112.7795527,71.02,,
07/15/1899,3.13,,0,0,112.7795527,71.14,,
07/17/1899,3.13,,0,0,112.7795527,70.9,,
07/18/1899,3.13,,0,0,112.7795527,71.37,,
07/19/1899,3.13,,0,0,112.7795527,71.07,,
07/20/1899,3.13,,0,0,112.7795527,71.57,,
07/21/1899,3.13,,0,0,112.7795527,72.08,,
07/22/1899,3.13,,0,0,112.7795527,71.69,,
07/24/1899,3.13,,0,0,112.7795527,71.75,,
07/25/1899,3.13,,0,0,112.7795527,72.19,,
07/26/1899,3.13,,0,0,112.7795527,71.99,,
07/27/1899,3.13,,0,0,112.7795527,72.48,,
07/28/1899,3.13,,0,0,112.7795527,72.95,,
07/29/1899,3.13,,0,0,112.7795527,73,,
07/31/1899,3.13,,0,0,112.7795527,73.73,,
08/01/1899,3.13,,1,0,112.7795527,73.89,,
08/02/1899,3.13,,0,0,112.7795527,74.29,,
08/03/1899,3.13,,0,0,112.7795527,74.61,,
08/04/1899,3.13,,0,0,112.7795527,74.68,,
08/05/1899,3.13,,0,0,112.7795527,74.08,,
